numero_path,background_path,inicio
speechcommands/two/8ec6dab6_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,654107
speechcommands/two/1093c8e7_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,56647
speechcommands/two/210f3aa9_nohash_2.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,2577481
speechcommands/two/840c366d_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,3258712
speechcommands/two/a2473d62_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,3823894
speechcommands/two/7192fddc_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,324247
speechcommands/two/b97c9f77_nohash_3.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2685330
speechcommands/two/e9901cf0_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,51461
speechcommands/two/1f653d27_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,795232
speechcommands/two/7192fddc_nohash_2.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,903101
speechcommands/two/e1469561_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,2016698
speechcommands/two/5c8af87a_nohash_3.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,2924734
speechcommands/two/97f4c236_nohash_1.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2898507
speechcommands/two/37dca74f_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,751738
speechcommands/two/5e3dde6b_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4698199
speechcommands/two/42beb5eb_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,166730
speechcommands/two/0c40e715_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,4242743
speechcommands/two/e41a903b_nohash_3.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,4394101
speechcommands/two/d0faf7e4_nohash_2.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,760422
speechcommands/two/97f4c236_nohash_3.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,885215
speechcommands/two/26b28ea7_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1334218
speechcommands/two/44260689_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1836575
speechcommands/two/5e3dde6b_nohash_2.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,11054
speechcommands/two/5eb5fc74_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1104683
speechcommands/two/fa446c16_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2772923
speechcommands/two/5e3dde6b_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,273368
speechcommands/two/af405b69_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1572533
speechcommands/two/3cbd76a3_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2375117
speechcommands/two/cd85758f_nohash_4.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2037839
speechcommands/two/4c841771_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,3803629
speechcommands/two/af7a8296_nohash_2.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,250625
speechcommands/two/5c8af87a_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2829964
speechcommands/two/8a325749_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1208257
speechcommands/two/5eb5fc74_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1167853
speechcommands/two/c22d3f18_nohash_4.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,32018
speechcommands/two/e5e54cee_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,833097
speechcommands/two/8494fba8_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1108525
speechcommands/two/9a7c1f83_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,256901
speechcommands/two/1b4c9b89_nohash_2.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,88878
speechcommands/two/3f2b358d_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2777783
speechcommands/two/5c8af87a_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,2284766
speechcommands/two/e41a903b_nohash_2.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,353598
speechcommands/two/af7a8296_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2616560
speechcommands/two/0487ba9b_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,1791247
speechcommands/two/3c165869_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,402460
speechcommands/two/43fc47a7_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1426589
speechcommands/two/f6af2457_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,1233725
speechcommands/two/5e3dde6b_nohash_3.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,2314088
speechcommands/two/8494fba8_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1024028
speechcommands/two/e1469561_nohash_4.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1307623
speechcommands/two/d5ca80c6_nohash_2.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,969761
speechcommands/two/44715c1c_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,618393
speechcommands/two/5e3dde6b_nohash_4.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,3905483
speechcommands/two/bed06fac_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,1346830
speechcommands/two/ad6a46f1_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,162968
speechcommands/two/9b3ea809_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,2930589
speechcommands/two/e1469561_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,3657197
speechcommands/two/67961766_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,20574
speechcommands/two/62ff07ef_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1195729
speechcommands/two/d9e9f554_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,2111757
speechcommands/two/3c165869_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1294972
speechcommands/two/a4e8a997_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1222928
speechcommands/two/653a48f5_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2011687
speechcommands/two/9a69672b_nohash_4.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,3196719
speechcommands/two/fce96bac_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,132392
speechcommands/two/af405b69_nohash_1.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,1469047
speechcommands/two/d5ca80c6_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1023840
speechcommands/two/964e8cfd_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,885273
speechcommands/two/95ba4996_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,573285
speechcommands/two/c22d3f18_nohash_2.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1278983
speechcommands/two/a1533da4_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,723169
speechcommands/two/b97c9f77_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,2060282
speechcommands/two/37dca74f_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1578026
speechcommands/two/b49caed3_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,3083932
speechcommands/two/2fa39636_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,469951
speechcommands/two/3ff840aa_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3542842
speechcommands/two/94de6a6a_nohash_4.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2902225
speechcommands/two/e41a903b_nohash_1.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,3375103
speechcommands/two/c22d3f18_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4494724
speechcommands/two/b83c1acf_nohash_4.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3798358
speechcommands/two/964e8cfd_nohash_3.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,3598790
speechcommands/two/0f250098_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,123428
speechcommands/two/6f2f57c1_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,431637
speechcommands/two/563aa4e6_nohash_2.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1726413
speechcommands/two/7bae88ed_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,751115
speechcommands/two/d0faf7e4_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,901278
speechcommands/two/3f2b358d_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1061818
speechcommands/two/91223b83_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,331747
speechcommands/two/b83c1acf_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1319452
speechcommands/two/b737ee80_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1430746
speechcommands/two/dc75148d_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1099102
speechcommands/two/4c4d2526_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3582887
speechcommands/two/af8b2f2c_nohash_1.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1057674
speechcommands/two/62ff07ef_nohash_2.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,3809586
speechcommands/two/7add4c5f_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,152411
speechcommands/two/cfde27ba_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,527296
speechcommands/two/d91a159e_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,375276
speechcommands/two/cd85758f_nohash_2.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,2176736
speechcommands/two/9e2ce5e3_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1227677
speechcommands/two/b83c1acf_nohash_3.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1672463
speechcommands/two/cd85758f_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,4089651
speechcommands/two/3ff840aa_nohash_2.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,2511608
speechcommands/two/0f250098_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,292573
speechcommands/two/7192fddc_nohash_3.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1825281
speechcommands/two/d1a4fb3f_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1539721
speechcommands/two/84d1e469_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,676469
speechcommands/two/5b1db3ee_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,74387
speechcommands/two/6f689791_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1605409
speechcommands/two/b49caed3_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,675049
speechcommands/two/3cbd76a3_nohash_2.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,73234
speechcommands/two/5f814c23_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2707518
speechcommands/two/e1469561_nohash_2.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,198246
speechcommands/two/d9e9f554_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,2095370
speechcommands/two/3cbd76a3_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3553450
speechcommands/two/b2e2773a_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1879780
speechcommands/two/b97c9f77_nohash_4.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,4296281
speechcommands/two/adebe223_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3088770
speechcommands/two/b83c1acf_nohash_2.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1986124
speechcommands/two/840c366d_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,938324
speechcommands/two/b49caed3_nohash_4.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3208031
speechcommands/two/692a88e6_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3914212
speechcommands/two/563aa4e6_nohash_4.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2481540
speechcommands/two/210f3aa9_nohash_1.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,419171
speechcommands/two/b737ee80_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,377030
speechcommands/two/9d171fee_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,4509582
speechcommands/two/9d171fee_nohash_2.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,2205544
speechcommands/two/9dc1889e_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2267522
speechcommands/two/7add4c5f_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,343230
speechcommands/two/210f3aa9_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,3149585
speechcommands/two/af130f12_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,360457
speechcommands/two/105a0eea_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,374089
speechcommands/two/0ea0e2f4_nohash_2.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2439243
speechcommands/two/97f4c236_nohash_4.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,1813988
speechcommands/two/6b889021_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,4151645
speechcommands/two/105a0eea_nohash_1.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1027685
speechcommands/two/692a88e6_nohash_3.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,4783826
speechcommands/two/692a88e6_nohash_4.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2729676
speechcommands/two/8a325749_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,1109692
speechcommands/two/a60a09cf_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1008068
speechcommands/two/b2e2773a_nohash_2.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1058525
speechcommands/two/964e8cfd_nohash_4.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,4656825
speechcommands/two/cd85758f_nohash_3.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1915053
speechcommands/two/9d171fee_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1330166
speechcommands/two/e41a903b_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2710205
speechcommands/two/94de6a6a_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,835248
speechcommands/two/64f1c742_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1289474
speechcommands/two/bed06fac_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,197933
speechcommands/two/2796ac50_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,22067
speechcommands/two/caf9fceb_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,248846
speechcommands/two/8fe52b97_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,896219
speechcommands/two/5c8af87a_nohash_2.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,2986984
speechcommands/two/5c8af87a_nohash_4.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,563926
speechcommands/two/af8b2f2c_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,410287
speechcommands/two/d0faf7e4_nohash_3.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,4561639
speechcommands/two/563aa4e6_nohash_3.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,3756737
speechcommands/two/50033893_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,2834129
speechcommands/two/8fe52b97_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1144772
speechcommands/two/3ff840aa_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,808026
speechcommands/two/91223b83_nohash_1.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2462059
speechcommands/two/1b4c9b89_nohash_4.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,3978561
speechcommands/two/692a88e6_nohash_2.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,34221
speechcommands/two/94de6a6a_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,889739
speechcommands/two/0ea0e2f4_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,3023309
speechcommands/two/68dd409e_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,1819801
speechcommands/two/1b4c9b89_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,3794832
speechcommands/two/692a88e6_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1146328
speechcommands/two/d91a159e_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1325122
speechcommands/two/8ec6dab6_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,2346230
speechcommands/two/c22d3f18_nohash_1.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,482484
speechcommands/two/9b3ea809_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1559296
speechcommands/two/e1469561_nohash_3.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1326897
speechcommands/two/d5ca80c6_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,41058
speechcommands/two/6b889021_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,758172
speechcommands/two/8056e897_nohash_2.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,2458700
speechcommands/two/7192fddc_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,3942
speechcommands/two/5f814c23_nohash_2.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,4113056
speechcommands/two/b11a05d2_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1370940
speechcommands/two/0ea0e2f4_nohash_1.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,1863904
speechcommands/two/c518d1b1_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1514060
speechcommands/two/9a7c1f83_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1505193
speechcommands/two/9a69672b_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2072405
speechcommands/two/37dca74f_nohash_2.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,348777
speechcommands/two/6f2f57c1_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,191420
speechcommands/two/b49caed3_nohash_2.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,1718138
speechcommands/two/ad6a46f1_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,167554
speechcommands/two/aa48c94a_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,259609
speechcommands/two/af7a8296_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,4135606
speechcommands/two/5f814c23_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,2328245
speechcommands/two/b83c1acf_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,686160
speechcommands/two/7add4c5f_nohash_2.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1911408
speechcommands/two/8494fba8_nohash_2.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1289192
speechcommands/two/9d4bab4f_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,2997392
speechcommands/two/97f4c236_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2365270
speechcommands/two/1b4c9b89_nohash_1.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,14316
speechcommands/two/1cb788bc_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,902773
speechcommands/two/ca48dc76_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,127227
speechcommands/two/b2e2773a_nohash_1.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,142123
speechcommands/two/fa446c16_nohash_1.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,3416872
speechcommands/two/b2e2773a_nohash_3.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,4343076
speechcommands/two/b1f8326d_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,4306495
speechcommands/two/863880b7_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,3177752
speechcommands/two/e41a903b_nohash_4.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,977180
speechcommands/two/caf9fceb_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,168677
speechcommands/two/a4e8a997_nohash_0.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1541844
speechcommands/two/9a69672b_nohash_3.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,998174
speechcommands/two/d0faf7e4_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,3337008
speechcommands/two/a8e25ebb_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,682845
speechcommands/three/c0e0f834_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1724267
speechcommands/three/b97c9f77_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,133791
speechcommands/three/863880b7_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1554354
speechcommands/three/94de6a6a_nohash_3.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4441951
speechcommands/three/d7467392_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,1262442
speechcommands/three/6736bc64_nohash_2.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,1661426
speechcommands/three/f0ae7203_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,2042764
speechcommands/three/f292725f_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,766183
speechcommands/three/0d53e045_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,1277246
speechcommands/three/80c45ed6_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,778602
speechcommands/three/b49caed3_nohash_3.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,1818200
speechcommands/three/fe1916ba_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,3062778
speechcommands/three/f428ca69_nohash_0.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,1050323
speechcommands/three/62ff07ef_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3129898
speechcommands/three/6205088b_nohash_0.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,2250012
speechcommands/three/9dc1889e_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,4156916
speechcommands/three/9a356ab9_nohash_1.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,369485
speechcommands/three/e71b4ce6_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2820054
speechcommands/three/9a69672b_nohash_2.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,182599
speechcommands/three/964e8cfd_nohash_2.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,2092432
speechcommands/three/587f3271_nohash_0.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4299683
speechcommands/three/964e8cfd_nohash_1.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,64839
speechcommands/three/ef2a3cfb_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,2824742
speechcommands/three/97f4c236_nohash_2.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3130095
speechcommands/three/f0ae7203_nohash_1.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,959872
speechcommands/three/aa233654_nohash_0.wav,TP2AA/background_sounds/SQUARE-BACKGROUND.wav,142278
speechcommands/three/37dca74f_nohash_4.wav,TP2AA/background_sounds/SARMIENTO-BACKGROUND.wav,417241
speechcommands/three/1b4c9b89_nohash_3.wav,TP2AA/background_sounds/IRON-MAIDEN-LIVE-BACKGROUND.wav,1288876
speechcommands/three/798f702a_nohash_0.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,208320
speechcommands/three/aef8dcf5_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,3824225
speechcommands/three/3df9a3d4_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,4724937
speechcommands/three/94de6a6a_nohash_2.wav,TP2AA/background_sounds/METER-BACKGROUND.wav,4001706
speechcommands/three/9a69672b_nohash_0.wav,TP2AA/background_sounds/CAR-BACKGROUND.wav,2636962
speechcommands/three/47d01978_nohash_0.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,2465728
speechcommands/three/85834399_nohash_1.wav,TP2AA/background_sounds/STATION-BACKGROUND.wav,2440347
speechcommands/three/563aa4e6_nohash_0.wav,TP2AA/background_sounds/CANCHA-BACKGROUND.wav,1034749
speechcommands/three/022cd682_nohash_0.wav,TP2AA/background_sounds/CAFE-BACKGROUND.wav,4547992
speechcommands/three/563aa4e6_nohash_1.wav,TP2AA/background_sounds/RIVER-BACKGROUND.wav,4589991
speechcommands/three/370844f7_nohash_1.wav,TP2AA/background_sounds/TRAFFIC-BACKGROUND.wav,1016692
speechcommands/three/f297e878_nohash_0.wav,TP2AA/background_sounds/BUS-BACKGROUND.wav,3487756
